own_goals,own_position,opponent_goals,opponent_position,result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,home_home_win,away_away_win,home_last_5_game_win,away_last_5_game_win
1,8.0,1,13.0,0,50025000.0,0.6,48435000.0,0.6,0.125,0.0769230769230769,1.0,0.2,0.0,0.4,0.0
3,14.0,2,17.0,1,57525000.0,0.0,13625000.0,0.4,0.2142857142857142,0.1176470588235294,0.4,0.4,0.4,0.2,0.2
3,4.0,0,15.0,1,64785000.0,0.0,30885000.0,0.0,0.75,0.0,0.6,0.6,0.2,0.4,0.0
2,10.0,0,6.0,1,45300000.0,0.6,130600000.0,0.2,0.2,0.0,1.4,0.4,0.2,0.4,0.2
3,11.0,0,19.0,1,41425000.0,0.0,52610000.0,0.0,0.2727272727272727,0.0,0.6,0.4,0.0,0.2,0.0
1,12.0,1,5.0,0,40750000.0,0.4,58805000.0,0.4,0.0833333333333333,0.2,0.8,0.4,0.2,0.6,0.0
3,3.0,1,16.0,1,151600000.0,0.2,22525000.0,0.4,1.0,0.0625,0.4,0.8,0.0,0.8,0.0
3,7.0,1,18.0,1,39320000.0,0.6,8760000.0,0.8,0.4285714285714285,0.0555555555555555,0.2,0.6,0.4,0.6,0.2
1,9.0,2,2.0,2,48585000.0,0.4,238685000.0,0.2,0.1111111111111111,1.0,0.0,0.4,0.6,0.6,0.4
6,1.0,0,7.0,1,216775000.0,0.8,39320000.0,0.6,6.0,0.0,2.6,1.0,0.6,0.8,0.4
3,11.0,1,12.0,1,48435000.0,0.6,41425000.0,0.4,0.2727272727272727,0.0833333333333333,1.6,0.6,0.0,0.2,0.0
0,17.0,3,8.0,2,30885000.0,0.0,50025000.0,0.0,0.0,0.375,0.8,0.2,0.2,0.0,0.2
2,2.0,1,14.0,1,238685000.0,0.0,57525000.0,0.0,1.0,0.0714285714285714,1.4,0.6,0.2,0.6,0.0
5,4.0,0,10.0,1,64785000.0,0.4,45300000.0,0.6,1.25,0.0,0.4,0.6,0.2,0.6,0.2
1,16.0,0,6.0,1,13625000.0,0.6,58805000.0,0.4,0.0625,0.0,0.2,0.4,0.2,0.4,0.0
0,19.0,3,9.0,2,52610000.0,0.0,48585000.0,0.0,0.0,0.3333333333333333,0.6,0.4,0.4,0.0,0.2
0,5.0,0,3.0,0,130600000.0,0.4,151600000.0,0.2,0.0,0.0,1.2,0.6,0.6,0.4,0.4
1,15.0,0,13.0,1,22525000.0,0.4,40750000.0,0.4,0.0666666666666666,0.0,0.2,0.0,0.6,0.0,0.2
3,3.0,0,19.0,1,151600000.0,0.0,52610000.0,0.0,1.0,0.0,0.6,0.8,0.0,0.8,0.0
4,8.0,2,18.0,1,48585000.0,0.2,8760000.0,0.8,0.5,0.1111111111111111,0.4,0.2,0.2,0.4,0.2
1,13.0,4,1.0,2,41425000.0,0.6,216775000.0,0.8,0.0769230769230769,4.0,0.6,0.4,0.8,0.2,0.2
1,9.0,2,4.0,2,50025000.0,0.6,64785000.0,0.2,0.1111111111111111,0.5,0.2,0.2,0.2,0.6,0.0
0,7.0,0,11.0,0,39320000.0,0.4,45300000.0,0.4,0.0,0.0,2.2,0.6,0.2,0.6,0.2
3,15.0,3,12.0,0,13625000.0,0.6,48435000.0,0.6,0.2,0.25,0.0,0.6,0.0,0.4,0.0
1,6.0,2,2.0,2,58805000.0,0.4,238685000.0,0.2,0.1666666666666666,1.0,1.4,0.8,0.6,0.2,0.4
3,14.0,1,16.0,1,57525000.0,0.0,22525000.0,0.0,0.2142857142857142,0.0625,0.2,0.6,0.0,0.4,0.0
4,10.0,1,5.0,1,40750000.0,0.4,130600000.0,0.2,0.4,0.2,1.0,0.4,0.2,0.4,0.2
0,17.0,3,11.0,2,30885000.0,0.0,41425000.0,0.0,0.0,0.2727272727272727,0.6,0.2,0.0,0.0,0.0
0,18.0,2,3.0,2,8760000.0,0.8,151600000.0,0.4,0.0,0.6666666666666666,0.0,0.2,0.4,0.2,0.4
0,19.0,3,12.0,2,52610000.0,0.0,57525000.0,0.0,0.0,0.25,0.2,0.4,0.2,0.0,0.0
1,13.0,2,7.0,2,45300000.0,0.4,50025000.0,0.6,0.0769230769230769,0.2857142857142857,0.8,0.6,0.4,0.4,0.4
5,4.0,3,8.0,1,64785000.0,0.4,39320000.0,0.4,1.25,0.375,0.2,0.8,0.6,0.8,0.2
3,1.0,3,9.0,0,216775000.0,0.8,48585000.0,0.4,3.0,0.3333333333333333,0.6,1.0,0.6,0.8,0.4
1,14.0,2,10.0,2,48435000.0,0.6,40750000.0,0.4,0.0714285714285714,0.2,1.6,0.8,0.4,0.4,0.2
2,16.0,4,5.0,2,22525000.0,0.2,58805000.0,0.4,0.125,0.8,0.0,0.2,0.0,0.2,0.0
3,2.0,3,15.0,0,238685000.0,0.2,13625000.0,0.8,1.5,0.2,0.4,0.8,0.4,0.8,0.0
1,10.0,0,18.0,1,41425000.0,0.4,8760000.0,0.4,0.1,0.0,0.2,0.4,0.2,0.4,0.0
3,5.0,0,19.0,1,58805000.0,0.0,52610000.0,0.0,0.6,0.0,0.8,0.6,0.0,0.4,0.0
3,8.0,0,17.0,1,39320000.0,0.0,30885000.0,0.0,0.375,0.0,0.6,0.6,0.2,0.4,0.0
1,11.0,3,2.0,2,40750000.0,0.4,238685000.0,0.2,0.0909090909090909,1.5,1.0,0.6,0.8,0.6,0.6
0,9.0,1,12.0,2,48585000.0,0.4,48435000.0,0.6,0.0,0.0833333333333333,0.0,0.4,0.0,0.6,0.0
2,6.0,1,7.0,1,50025000.0,0.4,130600000.0,0.4,0.3333333333333333,0.1428571428571428,1.0,0.2,0.2,0.4,0.2
0,13.0,0,14.0,0,57525000.0,0.0,45300000.0,0.4,0.0,0.0,0.8,0.6,0.2,0.6,0.2
3,3.0,1,1.0,1,151600000.0,0.2,216775000.0,0.8,1.0,1.0,1.8,0.8,0.8,0.8,0.2
1,15.0,0,16.0,1,13625000.0,0.6,22525000.0,0.2,0.0666666666666666,0.0,0.2,0.6,0.0,0.2,0.0
0,19.0,3,14.0,2,52610000.0,0.0,13625000.0,0.0,0.0,0.2142857142857142,0.2,0.2,0.2,0.0,0.0
0,18.0,3,9.0,2,30885000.0,0.0,48585000.0,0.0,0.0,0.3333333333333333,0.4,0.0,0.6,0.0,0.4
1,12.0,3,2.0,2,48435000.0,0.6,151600000.0,0.2,0.0833333333333333,1.5,1.0,0.8,0.6,0.4,0.4
4,4.0,2,10.0,1,64785000.0,0.4,41425000.0,0.2,1.0,0.2,0.6,1.0,0.2,0.8,0.2
1,16.0,1,3.0,0,22525000.0,0.2,238685000.0,0.2,0.0625,0.3333333333333333,0.2,0.2,0.8,0.2,0.6
4,17.0,1,11.0,1,8760000.0,0.6,40750000.0,0.4,0.2352941176470588,0.0909090909090909,0.2,0.2,0.4,0.0,0.4
2,7.0,2,8.0,0,50025000.0,0.4,39320000.0,0.4,0.2857142857142857,0.25,2.2,0.4,0.4,0.6,0.0
2,6.0,0,13.0,1,130600000.0,0.2,57525000.0,0.0,0.3333333333333333,0.0,1.2,0.4,0.2,0.0,0.2
1,1.0,0,5.0,1,216775000.0,0.8,58805000.0,0.4,1.0,0.0,2.2,0.8,0.2,0.6,0.2
3,16.0,0,19.0,1,22525000.0,0.0,52610000.0,0.0,0.1875,0.0,0.2,0.2,0.0,0.2,0.0
0,15.0,2,1.0,2,13625000.0,0.6,216775000.0,0.8,0.0,2.0,0.0,0.6,0.6,0.6,0.2
3,2.0,0,18.0,1,151600000.0,0.0,30885000.0,0.0,1.5,0.0,1.0,1.0,0.2,0.8,0.0
0,10.0,3,6.0,2,41425000.0,0.2,50025000.0,0.6,0.0,0.5,1.4,0.6,0.6,0.4,0.4
1,12.0,2,11.0,2,40750000.0,0.4,45300000.0,0.6,0.0833333333333333,0.1818181818181818,1.6,0.6,0.2,0.4,0.0
2,9.0,3,4.0,2,48585000.0,0.4,64785000.0,0.4,0.2222222222222222,0.75,0.4,0.4,0.4,0.6,0.2
1,14.0,1,13.0,0,57525000.0,0.0,48435000.0,0.2,0.0714285714285714,0.0769230769230769,0.6,0.6,0.2,0.4,0.2
1,5.0,1,17.0,0,58805000.0,0.2,8760000.0,0.4,0.2,0.0588235294117647,0.2,0.6,0.2,0.4,0.0
3,3.0,1,7.0,1,238685000.0,0.2,130600000.0,0.4,1.0,0.1428571428571428,1.8,0.6,0.2,0.6,0.0
0,18.0,3,16.0,2,30885000.0,0.0,22525000.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0
1,11.0,0,15.0,1,45300000.0,0.6,13625000.0,0.8,0.0909090909090909,0.0,0.6,0.6,0.4,0.2,0.2
0,19.0,3,3.0,2,52610000.0,0.0,238685000.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.4
0,8.0,4,10.0,2,39320000.0,0.4,41425000.0,0.4,0.0,0.4,0.6,0.6,0.2,0.2,0.2
2,1.0,0,14.0,1,216775000.0,0.8,40750000.0,0.2,2.0,0.0,2.4,0.8,0.4,0.6,0.2
0,13.0,0,5.0,0,48435000.0,0.6,58805000.0,0.4,0.0,0.0,1.0,0.6,0.2,0.2,0.2
1,4.0,4,2.0,2,64785000.0,0.4,151600000.0,0.2,0.25,2.0,0.2,1.0,0.8,1.0,0.4
1,17.0,2,12.0,2,8760000.0,0.4,57525000.0,0.0,0.0588235294117647,0.1666666666666666,0.2,0.4,0.2,0.2,0.2
4,6.0,1,9.0,1,130600000.0,0.4,48585000.0,0.4,0.6666666666666666,0.1111111111111111,1.0,0.4,0.6,0.2,0.4
0,19.0,3,17.0,2,52610000.0,0.0,8760000.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0
3,5.0,0,18.0,1,58805000.0,0.0,30885000.0,0.0,0.6,0.0,1.2,0.4,0.0,0.4,0.0
0,15.0,2,4.0,2,13625000.0,0.6,64785000.0,0.2,0.0,0.5,0.0,0.4,0.4,0.4,0.4
1,13.0,4,1.0,2,57525000.0,0.0,216775000.0,0.8,0.0769230769230769,4.0,0.4,0.6,0.6,0.4,0.2
2,2.0,0,14.0,1,238685000.0,0.2,48435000.0,0.6,1.0,0.0,2.6,0.6,0.2,0.6,0.2
1,11.0,3,10.0,2,41425000.0,0.4,45300000.0,0.6,0.0909090909090909,0.3,1.2,0.4,0.4,0.6,0.2
2,8.0,0,9.0,1,48585000.0,0.4,39320000.0,0.6,0.25,0.0,1.0,0.2,0.2,0.2,0.0
1,12.0,0,7.0,1,40750000.0,0.4,50025000.0,0.6,0.0833333333333333,0.0,1.8,0.4,0.8,0.2,0.4
2,16.0,4,6.0,2,22525000.0,0.2,130600000.0,0.4,0.125,0.6666666666666666,0.0,0.4,0.2,0.4,0.0
0,18.0,3,15.0,2,30885000.0,0.0,13625000.0,0.0,0.0,0.2,0.4,0.0,0.2,0.0,0.2
3,12.0,0,19.0,1,48435000.0,0.0,52610000.0,0.0,0.25,0.0,0.6,0.4,0.0,0.2,0.0
2,10.0,5,2.0,2,45300000.0,0.6,151600000.0,0.2,0.2,2.5,1.4,0.6,0.8,0.6,0.6
0,17.0,1,16.0,2,8760000.0,0.4,22525000.0,0.2,0.0,0.0625,0.2,0.4,0.2,0.4,0.2
1,7.0,1,8.0,0,50025000.0,0.6,48585000.0,0.4,0.1428571428571428,0.125,0.4,0.4,0.6,0.6,0.2
0,9.0,1,11.0,2,39320000.0,0.4,57525000.0,0.0,0.0,0.0909090909090909,0.4,0.6,0.4,0.2,0.4
2,4.0,3,5.0,2,64785000.0,0.2,58805000.0,0.4,0.5,0.6,0.2,0.8,0.2,0.8,0.2
5,6.0,1,13.0,1,130600000.0,0.2,41425000.0,0.4,0.8333333333333334,0.0769230769230769,1.0,0.6,0.4,0.6,0.4
3,1.0,0,3.0,1,216775000.0,0.8,238685000.0,0.2,3.0,0.0,1.4,0.8,0.8,0.8,0.4
0,19.0,3,1.0,2,52610000.0,0.0,216775000.0,0.0,0.0,3.0,0.6,0.0,0.6,0.0,0.4
3,2.0,0,18.0,1,238685000.0,0.0,30885000.0,0.0,1.5,0.0,1.6,0.6,0.0,0.6,0.0
3,7.0,0,10.0,1,48585000.0,0.2,45300000.0,0.4,0.4285714285714285,0.0,0.6,0.4,0.4,0.4,0.4
3,5.0,1,6.0,1,58805000.0,0.4,130600000.0,0.0,0.6,0.1666666666666666,1.8,0.6,0.2,0.4,0.2
1,14.0,1,9.0,0,40750000.0,0.0,39320000.0,0.4,0.0714285714285714,0.1111111111111111,1.4,0.4,0.2,0.2,0.0
4,12.0,0,17.0,1,13625000.0,0.6,8760000.0,0.2,0.3333333333333333,0.0,0.4,0.4,0.2,0.4,0.2
3,3.0,3,8.0,0,151600000.0,0.4,50025000.0,0.6,1.0,0.375,2.4,1.0,0.6,1.0,0.4
2,16.0,0,13.0,1,22525000.0,0.2,48435000.0,0.6,0.125,0.0,0.2,0.4,0.2,0.6,0.0
1,11.0,2,4.0,2,57525000.0,0.0,64785000.0,0.2,0.0909090909090909,0.5,0.0,0.4,0.6,0.4,0.4
1,6.0,0,15.0,1,130600000.0,0.4,48435000.0,0.6,0.1666666666666666,0.0,2.4,0.6,0.2,0.6,0.0
1,10.0,1,19.0,0,50025000.0,0.4,13625000.0,0.6,0.1,0.0526315789473684,0.2,0.2,0.4,0.2,0.4
1,18.0,5,1.0,2,20575000.0,0.4,52610000.0,0.4,0.0555555555555555,5.0,0.0,0.0,0.0,0.0,0.0
3,3.0,2,12.0,1,45300000.0,0.4,57525000.0,0.2,1.0,0.1666666666666666,0.6,0.4,0.6,0.6,0.4
0,20.0,0,11.0,0,39320000.0,0.4,216775000.0,0.6,0.0,0.0,0.8,0.4,0.8,0.0,0.6
1,9.0,1,8.0,0,40750000.0,0.0,33225000.0,0.2,0.1111111111111111,0.125,0.0,0.4,0.0,0.2,0.0
2,5.0,1,13.0,1,238685000.0,0.4,30885000.0,0.4,0.4,0.0769230769230769,1.6,1.0,0.0,0.8,0.0
2,4.0,1,14.0,1,64785000.0,0.4,44060000.0,0.4,0.5,0.0714285714285714,0.6,0.6,0.4,0.6,0.0
2,2.0,0,17.0,1,41425000.0,0.2,58805000.0,0.6,1.0,0.0,1.0,0.4,0.4,0.2,0.2
0,16.0,1,7.0,2,48585000.0,0.2,151600000.0,0.4,0.0,0.1428571428571428,0.2,0.6,1.0,0.4,0.6
1,13.0,1,11.0,0,48435000.0,0.4,50025000.0,0.4,0.0769230769230769,0.0909090909090909,0.4,0.4,0.6,0.2,0.2
1,19.0,1,20.0,0,13625000.0,0.6,39320000.0,0.4,0.0526315789473684,0.05,0.2,0.4,0.0,0.4,0.0
0,14.0,0,5.0,0,44060000.0,0.4,41425000.0,0.2,0.0,0.0,0.6,0.4,0.4,0.4,0.4
2,4.0,0,10.0,1,216775000.0,0.8,130600000.0,0.4,0.5,0.0,2.2,1.0,0.2,0.6,0.2
0,2.0,0,6.0,0,52610000.0,0.4,45300000.0,0.4,0.0,0.0,0.6,0.0,0.4,0.2,0.2
1,8.0,1,16.0,0,151600000.0,0.2,20575000.0,0.4,0.125,0.0625,0.0,0.8,0.0,1.0,0.0
0,18.0,2,9.0,2,58805000.0,0.6,48585000.0,0.2,0.0,0.2222222222222222,0.0,0.6,0.4,0.6,0.0
1,17.0,3,3.0,2,30885000.0,0.4,40750000.0,0.0,0.0588235294117647,1.0,0.4,0.0,0.4,0.0,0.0
1,12.0,1,7.0,0,57525000.0,0.2,64785000.0,0.2,0.0833333333333333,0.1428571428571428,0.0,0.2,0.6,0.4,0.4
0,15.0,2,1.0,2,33225000.0,0.2,238685000.0,0.8,0.0,2.0,0.0,0.0,0.6,0.0,0.6
2,6.0,0,18.0,1,50025000.0,0.4,30885000.0,0.4,0.3333333333333333,0.0,0.6,0.2,0.0,0.0,0.0
1,5.0,1,15.0,0,40750000.0,0.2,48435000.0,0.4,0.2,0.0666666666666666,1.4,0.2,0.2,0.4,0.0
2,12.0,3,10.0,2,130600000.0,0.2,44060000.0,0.4,0.1666666666666666,0.3,2.2,0.8,0.4,0.6,0.0
1,8.0,1,16.0,0,45300000.0,0.4,20575000.0,0.6,0.125,0.0625,0.0,0.6,0.0,0.4,0.0
0,7.0,0,4.0,0,41425000.0,0.0,52610000.0,0.4,0.0,0.0,0.6,0.4,0.2,0.4,0.2
2,13.0,1,17.0,1,39320000.0,0.4,33225000.0,0.2,0.1538461538461538,0.0588235294117647,0.2,0.2,0.0,0.0,0.0
1,9.0,1,14.0,0,48585000.0,0.2,57525000.0,0.4,0.1111111111111111,0.0714285714285714,0.4,0.4,0.6,0.6,0.2
1,6.0,0,12.0,1,44060000.0,0.4,48585000.0,0.2,0.1666666666666666,0.0,0.2,0.4,0.4,0.2,0.4
1,11.0,5,8.0,2,45300000.0,0.4,130600000.0,0.2,0.0909090909090909,0.625,1.4,0.4,0.2,0.2,0.0
1,16.0,1,9.0,0,20575000.0,0.6,41425000.0,0.0,0.0625,0.1111111111111111,0.0,0.0,0.4,0.0,0.2
0,19.0,1,4.0,2,58805000.0,0.8,50025000.0,0.4,0.0,0.25,1.8,0.6,0.4,0.6,0.0
1,15.0,1,14.0,0,48435000.0,0.4,39320000.0,0.2,0.0666666666666666,0.0714285714285714,1.4,0.2,0.0,0.2,0.0
0,18.0,3,2.0,2,30885000.0,0.4,216775000.0,0.8,0.0,1.5,0.2,0.0,0.6,0.0,0.4
3,7.0,3,3.0,0,52610000.0,0.4,64785000.0,0.4,0.4285714285714285,1.0,0.2,0.0,0.2,0.2,0.0
2,5.0,0,10.0,1,151600000.0,0.2,40750000.0,0.2,0.4,0.0,2.4,0.6,0.4,0.8,0.2
0,17.0,1,1.0,2,57525000.0,0.4,238685000.0,0.6,0.0,1.0,0.4,0.0,0.8,0.2,0.8
1,6.0,2,4.0,2,50025000.0,0.4,44060000.0,0.6,0.1666666666666666,0.5,1.0,0.4,0.6,0.4,0.2
4,2.0,2,15.0,1,216775000.0,0.8,33225000.0,0.6,2.0,0.1333333333333333,0.4,1.0,0.0,1.0,0.0
2,10.0,0,19.0,1,39320000.0,0.2,30885000.0,0.6,0.2,0.0,0.6,0.4,0.0,0.2,0.0
3,3.0,0,17.0,1,64785000.0,0.4,20575000.0,0.6,1.0,0.0,0.2,0.6,0.0,0.0,0.0
3,1.0,2,16.0,1,238685000.0,0.8,48435000.0,0.4,3.0,0.125,2.6,1.0,0.0,1.0,0.0
3,8.0,3,11.0,0,41425000.0,0.2,45300000.0,0.4,0.375,0.2727272727272727,1.2,0.4,0.4,0.2,0.2
0,20.0,2,18.0,2,13625000.0,0.6,58805000.0,0.8,0.0,0.1111111111111111,0.2,0.4,0.4,0.4,0.2
3,5.0,0,9.0,1,130600000.0,0.8,151600000.0,0.2,0.6,0.0,1.2,0.8,1.0,0.4,0.6
1,14.0,3,12.0,2,40750000.0,0.2,57525000.0,0.4,0.0714285714285714,0.25,1.0,0.2,0.4,0.2,0.0
0,13.0,0,7.0,0,48585000.0,0.2,52610000.0,0.4,0.0,0.0,0.6,0.4,0.2,0.4,0.2
2,18.0,0,20.0,1,30885000.0,0.6,13625000.0,0.6,0.1111111111111111,0.0,0.4,0.0,0.4,0.0,0.2
1,4.0,1,15.0,0,44060000.0,0.6,40750000.0,0.2,0.25,0.0666666666666666,0.8,0.4,0.4,0.6,0.2
1,17.0,1,14.0,0,20575000.0,0.6,48585000.0,0.2,0.0588235294117647,0.0714285714285714,0.0,0.0,0.4,0.0,0.2
1,19.0,2,2.0,2,58805000.0,0.8,216775000.0,0.8,0.0526315789473684,1.0,1.0,0.4,0.6,0.4,0.4
2,13.0,0,16.0,1,48435000.0,0.4,33225000.0,0.8,0.1538461538461538,0.0,0.2,0.2,0.0,0.0,0.0
1,12.0,1,8.0,0,57525000.0,0.4,50025000.0,0.4,0.0833333333333333,0.125,0.4,0.0,0.4,0.2,0.2
0,10.0,1,1.0,2,41425000.0,0.2,238685000.0,0.6,0.0,1.0,0.6,0.2,1.0,0.2,0.6
2,9.0,1,3.0,1,45300000.0,0.4,64785000.0,0.4,0.2222222222222222,0.3333333333333333,0.6,0.4,0.0,0.2,0.0
2,6.0,1,11.0,1,151600000.0,0.0,39320000.0,0.4,0.3333333333333333,0.0909090909090909,3.2,0.8,0.0,0.6,0.0
3,5.0,2,7.0,1,52610000.0,0.4,130600000.0,0.8,0.6,0.2857142857142857,0.4,0.0,0.4,0.2,0.2
0,20.0,1,3.0,2,13625000.0,0.4,216775000.0,0.8,0.0,0.3333333333333333,0.0,0.2,0.8,0.2,0.6
4,2.0,2,11.0,1,64785000.0,0.4,151600000.0,0.0,2.0,0.1818181818181818,0.2,0.8,0.8,0.2,0.4
4,1.0,0,19.0,1,238685000.0,0.6,58805000.0,0.6,4.0,0.0,2.6,1.0,0.4,1.0,0.2
1,17.0,2,16.0,2,33225000.0,0.8,30885000.0,0.6,0.0588235294117647,0.125,0.0,0.0,0.0,0.0,0.0
2,2.0,1,14.0,1,216775000.0,0.8,57525000.0,0.4,1.0,0.0714285714285714,1.4,0.8,0.6,0.8,0.2
0,12.0,0,7.0,0,40750000.0,0.2,52610000.0,0.4,0.0,0.0,0.4,0.2,0.2,0.2,0.0
2,5.0,1,18.0,1,130600000.0,0.8,20575000.0,0.8,0.4,0.0555555555555555,0.4,0.8,0.0,0.4,0.0
1,20.0,2,9.0,2,13625000.0,0.6,48435000.0,0.4,0.05,0.2222222222222222,0.0,0.2,0.0,0.0,0.0
5,1.0,0,8.0,1,238685000.0,0.6,44060000.0,0.6,5.0,0.0,3.0,1.0,0.6,1.0,0.4
4,3.0,0,13.0,1,64785000.0,0.4,41425000.0,0.2,1.3333333333333333,0.0,0.6,0.8,0.2,0.4,0.0
2,15.0,3,6.0,2,48585000.0,0.2,45300000.0,0.4,0.1333333333333333,0.5,0.6,0.4,0.4,0.2,0.0
0,10.0,2,4.0,2,50025000.0,0.4,151600000.0,0.0,0.0,0.5,0.8,0.2,0.6,0.4,0.2
0,11.0,0,19.0,0,39320000.0,0.4,58805000.0,0.8,0.0,0.0,1.0,0.4,0.4,0.4,0.2
1,3.0,0,7.0,1,64785000.0,0.4,130600000.0,0.6,0.3333333333333333,0.0,0.4,0.8,0.4,0.6,0.2
2,10.0,1,16.0,1,41425000.0,0.4,48585000.0,0.2,0.2,0.0625,0.8,0.2,0.2,0.0,0.0
2,15.0,0,17.0,1,58805000.0,0.8,30885000.0,0.6,0.1333333333333333,0.0,1.2,0.4,0.2,0.2,0.2
2,19.0,3,9.0,2,20575000.0,0.8,40750000.0,0.2,0.1052631578947368,0.3333333333333333,0.0,0.0,0.2,0.0,0.2
3,11.0,0,14.0,1,57525000.0,0.4,39320000.0,0.6,0.2727272727272727,0.0,1.0,0.0,0.0,0.2,0.0
0,12.0,2,2.0,2,48435000.0,0.4,216775000.0,1.0,0.0,1.0,0.2,0.4,1.0,0.4,0.6
2,4.0,0,20.0,1,151600000.0,0.0,13625000.0,0.4,0.5,0.0,0.6,0.8,0.4,0.6,0.0
1,6.0,0,18.0,1,44060000.0,0.6,33225000.0,0.8,0.1666666666666666,0.0,0.2,0.2,0.0,0.6,0.0
0,8.0,2,1.0,2,45300000.0,0.4,238685000.0,0.6,0.0,2.0,0.4,0.4,1.0,0.4,0.6
3,5.0,1,13.0,1,52610000.0,0.4,50025000.0,0.4,0.6,0.0769230769230769,0.4,0.2,0.2,0.2,0.2
2,2.0,1,4.0,1,216775000.0,0.8,151600000.0,0.2,1.0,0.25,2.4,0.8,0.6,1.0,0.2
1,16.0,0,14.0,1,30885000.0,0.6,48435000.0,0.6,0.0625,0.0,0.6,0.2,0.2,0.4,0.2
1,15.0,2,18.0,2,50025000.0,0.4,20575000.0,0.6,0.0666666666666666,0.1111111111111111,0.2,0.2,0.0,0.2,0.0
3,9.0,1,8.0,1,39320000.0,0.8,44060000.0,0.6,0.3333333333333333,0.125,1.2,0.4,0.4,0.2,0.2
4,1.0,2,7.0,1,238685000.0,0.8,52610000.0,0.4,4.0,0.2857142857142857,1.4,1.0,0.2,1.0,0.0
0,10.0,1,6.0,2,40750000.0,0.2,45300000.0,0.4,0.0,0.1666666666666666,1.6,0.0,0.4,0.2,0.2
0,19.0,0,17.0,0,33225000.0,0.6,58805000.0,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.2
2,20.0,1,12.0,1,13625000.0,0.6,57525000.0,0.4,0.1,0.0833333333333333,0.2,0.2,0.4,0.0,0.2
2,13.0,0,3.0,1,48585000.0,0.2,64785000.0,0.4,0.1538461538461538,0.0,0.4,0.2,0.0,0.0,0.0
1,5.0,0,11.0,1,130600000.0,0.8,41425000.0,0.4,0.2,0.0,1.0,0.8,0.2,0.6,0.0
1,7.0,2,9.0,2,52610000.0,0.4,39320000.0,0.8,0.1428571428571428,0.2222222222222222,0.4,0.4,0.0,0.4,0.0
3,5.0,1,20.0,1,45300000.0,0.4,13625000.0,0.6,0.6,0.05,0.6,0.4,0.2,0.6,0.0
3,3.0,0,15.0,1,64785000.0,0.2,50025000.0,0.4,1.0,0.0,0.4,0.8,0.2,0.6,0.0
1,14.0,2,10.0,2,41425000.0,0.4,40750000.0,0.2,0.0714285714285714,0.2,0.8,0.4,0.4,0.2,0.2
0,8.0,1,2.0,2,44060000.0,0.6,216775000.0,0.8,0.0,0.5,0.6,0.4,1.0,0.4,0.8
0,13.0,0,6.0,0,48585000.0,0.2,130600000.0,0.8,0.0,0.0,0.2,0.2,0.2,0.2,0.0
2,11.0,0,19.0,1,57525000.0,0.4,33225000.0,0.8,0.1818181818181818,0.0,0.2,0.2,0.0,0.4,0.0
0,18.0,5,1.0,2,20575000.0,0.6,238685000.0,0.6,0.0,5.0,0.0,0.0,1.0,0.2,0.6
1,12.0,0,17.0,1,48435000.0,0.6,58805000.0,0.6,0.0833333333333333,0.0,1.0,0.4,0.2,0.4,0.0
2,4.0,0,16.0,1,151600000.0,0.2,30885000.0,0.6,0.5,0.0,1.0,0.8,0.2,0.6,0.2
2,1.0,1,6.0,1,216775000.0,1.0,45300000.0,0.4,2.0,0.1666666666666666,3.0,0.6,0.4,0.8,0.4
2,2.0,3,4.0,2,238685000.0,0.4,130600000.0,1.0,1.0,0.75,1.8,1.0,0.2,1.0,0.0
2,20.0,4,17.0,2,13625000.0,0.6,20575000.0,0.6,0.1,0.2352941176470588,0.0,0.2,0.2,0.2,0.2
2,19.0,1,9.0,1,33225000.0,0.4,52610000.0,0.2,0.1052631578947368,0.1111111111111111,0.2,0.0,0.2,0.0,0.0
1,10.0,1,3.0,0,40750000.0,0.2,64785000.0,0.4,0.1,0.3333333333333333,0.2,0.0,0.0,0.4,0.0
1,16.0,1,14.0,0,50025000.0,0.4,48585000.0,0.2,0.0625,0.0714285714285714,0.4,0.2,0.2,0.0,0.0
3,8.0,2,5.0,1,48435000.0,0.6,151600000.0,0.4,0.375,0.4,1.0,0.4,0.4,0.6,0.2
3,18.0,3,12.0,0,58805000.0,1.0,57525000.0,0.4,0.1666666666666666,0.25,1.6,0.4,0.2,0.2,0.2
1,7.0,0,15.0,1,39320000.0,0.8,41425000.0,0.4,0.1428571428571428,0.0,0.6,0.6,0.0,0.4,0.0
2,13.0,0,11.0,1,30885000.0,0.4,44060000.0,0.6,0.1538461538461538,0.0,1.0,0.4,0.4,0.6,0.2
2,13.0,1,20.0,1,33225000.0,0.2,13625000.0,0.6,0.1538461538461538,0.05,0.2,0.2,0.2,0.2,0.0
2,4.0,1,16.0,1,130600000.0,1.0,50025000.0,0.4,0.5,0.0625,2.0,0.8,0.2,0.6,0.0
0,14.0,4,7.0,2,57525000.0,0.4,48435000.0,0.4,0.0,0.5714285714285714,0.6,0.4,0.2,0.4,0.2
